Ensembl_ID	Oma-1_042310	Oma-1_IP	Lin-41_IP	baseMean	Oma1_padj	Lin41_padj	biotype	name	external_name	mapq_effect	oma1_042310_fpkm	lysRZ_fpkm	oma1_fpkm	lin41_fpkm	gonad.baseMean	gonadLog2FoldChange	gonadPadj	oocyte_fpkm	sperm_fpkm		
WBGene00008902	0.439542499	0.52487954	0.273601821	2.163119251	8.16E-01	NA	protein_coding	phf-32	phf-32	FALSE	0.13	0.08	0.15	0.11	4.443803451	1.267595513	0.069375571	0.054	0.126		
WBGene00021799	0.659537156	0.740347506	0.273283316	32.25199221	1.85E-01	7.23E-01	protein_coding	Y53G8AL.1	Y53G8AL.1	FALSE	1.06	0.67	1.13	0.81	102.5259451	0.786524331	0.000731306	0.661	1.141		
WBGene00023490	0.46507973	-0.240700818	0.273167189	1.350655288	1.00E+00	NA	protein_coding	F36A2.14	F36A2.14	FALSE	0.18	0.11	0.08	0.15	3690.36178	9.694995507	0	0.253	208.575		
WBGene00003046	2.128180046	1.932353762	0.272936646	74.44558513	1.12E-08	5.98E-01	protein_coding	lir-3	lir-3	FALSE	15.45	3.46	13.5	4.19	55.18485974	-3.091957522	6.64E-29	3.121	0.363		
WBGene00011067	-0.358126789	-0.14452373	0.272810653	995.839684	1.00E+00	1.02E-01	protein_coding	vps-11	vps-11	FALSE	20.77	26.77	24.23	32.39	1671.641125	-1.352608848	2.62E-17	22.552	8.83		
WBGene00000677	-1.836309611	-1.227132755	0.272723643	2418.244275	1.00E+00	1.38E-01	protein_coding	col-103	col-103	FALSE	53.44	193.19	82.25	233.5	1944.357704	1.152076298	0.003837355	30.596	68.155		
WBGene00015599	-1.226943801	-1.468532159	0.272565658	2.038458035	1.00E+00	NA	protein_coding	fbxa-164	fbxa-164	FALSE	0	0.11	0	0.15	NA	NA	NA	NA	NA		
WBGene00007528	-0.491938758	-0.535965899	0.272416735	38.93722095	1.00E+00	6.82E-01	protein_coding	C11H1.2	C11H1.2	FALSE	1.57	2.23	1.52	2.71	84.90806429	-2.710733029	9.27E-21	2.695	0.409		
WBGene00016376	0.228495478	0.744705318	0.272414852	792.7672683	2.78E-08	7.17E-02	protein_coding	sec-10	sec-10	FALSE	30.52	26.1	43.8	31.56	1838.595033	-1.151566022	1.15E-14	33.131	14.913		
WBGene00019114	-1.236425067	-1.268745858	0.272351109	5.299142917	1.00E+00	9.05E-01	protein_coding	nhr-194	nhr-194	FALSE	0.2	0.66	0.21	0.84	7.545905886	-2.542172828	0.000331145	0.396	0.067		
WBGene00011329	0.607487347	0.410962236	0.272341959	719.3381161	6.50E-03	9.55E-02	protein_coding	T01D3.5	T01D3.5	FALSE	52.79	34.66	46.14	41.9	2819.137619	-0.405886383	7.73E-06	60.696	45.825		
WBGene00022554	0.459619294	0.494815612	0.272234072	247.5642059	3.22E-02	3.07E-01	protein_coding	duxl-1	duxl-1	FALSE	18.11	13.27	18.77	16.07	245.9503478	-3.069623067	1.03E-60	9.456	1.121		
WBGene00000244	-2.387051535	-0.880525018	0.272053776	3.687496015	1.00E+00	9.12E-01	protein_coding	bbs-8	bbs-8	FALSE	0	0.22	0.1	0.28	11.09111313	-0.693184268	0.22716942	0.238	0.148		
WBGene00008581	-1.692904383	-0.419994911	0.27204425	1.93686478	1.00E+00	NA	protein_coding	acl-13	acl-13	FALSE	0	0.18	0.11	0.24	1322.95524	8.641104897	0	0.179	69.512		
WBGene00020048	-0.860383164	0.100983892	0.27190364	1.327724039	1.00E+00	NA	protein_coding	lgc-12	lgc-12	FALSE	0	0.06	0.07	0.08	0.784239084	2.959179423	0.183007631	0	0.036		
WBGene00011530	-0.804788212	-0.283264698	0.271843257	8.563666629	1.00E+00	8.68E-01	protein_coding	T06D8.10	T06D8.10	FALSE	0.08	0.16	0.13	0.2	7.344778145	0.904477712	0.089014585	0.077	0.062		
WBGene00006999	-0.212261072	-0.019963515	0.271682489	666.0817477	1.00E+00	9.13E-02	protein_coding	zyx-1	zyx-1	FALSE	13.46	15.62	15.4	18.86	544.6221972	0.781269042	0.000398356	3.952	6.798		
WBGene00206413	-1.065779097	-0.377404796	0.271611271	3.662032361	1.00E+00	9.13E-01	protein_coding	ZK1240.11	ZK1240.11	FALSE	0.17	0.54	0.38	0.7	1.874357873	0.641361313	0.538256493	0.08	0.126		
WBGene00003510	1.792211605	1.385414134	0.271466547	560.5766784	8.25E-17	1.80E-01	protein_coding	mxl-2	mxl-2	FALSE	145.96	42.15	110.59	50.9	1200.704519	-1.560097424	2.75E-47	75.945	25.778		
WBGene00021627	-1.773979127	-1.406295316	0.271414017	12.26312054	1.00E+00	8.55E-01	protein_coding	Y47D7A.15	Y47D7A.15	FALSE	0.19	0.86	0.28	1.07	66.24006553	-1.675565645	0.185002438	2.078	3.768		
WBGene00009413	3.404156262	0.098014968	0.270393779	2.357947607	1.00E+00	9.35E-01	protein_coding	oac-19	oac-19	FALSE	0.57	0.02	0.02	0.03	1482.555484	10.08620151	4.79E-194	0.038	40.82		
WBGene00010002	2.818356715	2.134176414	0.270392022	1854.010828	7.66E-80	3.87E-02	protein_coding	F53F8.5	F53F8.5	FALSE	421.89	59.79	263.29	72.21	3388.787472	-0.353242182	0.026620997	102.116	79.946		
WBGene00007030	2.045345932	1.461177117	0.270321832	6417.25052	2.07E-56	7.29E-03	protein_coding	epc-1	epc-1	FALSE	342.08	82.87	228.46	99.98	4246.370164	0.042641297	0.876101211	33.924	34.945		
WBGene00008711	-0.983397957	-1.279027491	0.27015611	11.09342827	1.00E+00	8.48E-01	protein_coding	F11E6.8	F11E6.8	FALSE	0.24	0.53	0.2	0.65	7.774382605	0.00497841	0.993980048	0.12	0.117		
WBGene00020702	-0.318019065	0.442073455	0.269314509	26.46574199	5.36E-01	7.54E-01	protein_coding	T22F7.3	T22F7.3	FALSE	0.51	0.65	0.89	0.79	20.98861956	-3.732274012	2.31E-22	0.35	0.026		
WBGene00197543	-0.860383164	1.447871665	0.269166158	1.403106925	3.91E-01	NA	ncRNA		F57C7.9	FALSE	0	0.54	2.68	0.77	NA	NA	NA	NA	NA		
WBGene00018576	-0.420171824	-0.12814492	0.268825852	38.54882928	1.00E+00	7.20E-01	protein_coding	F47G3.1	F47G3.1	FALSE	0.88	1.25	1.14	1.51	6.792790171	0.376443386	0.572677144	0.063	0.081		
WBGene00022851	0.870326322	0.551619037	0.268778035	456.575114	8.35E-04	1.52E-01	protein_coding	ZK1127.4	ZK1127.4	FALSE	53.26	29.16	42.84	35.19	2580.274606	0.308177696	0.000810728	58.802	72.808		
WBGene00011935	1.163813467	0.598393671	0.268724573	81.81300656	1.11E-01	5.74E-01	protein_coding	scrm-1	scrm-1	FALSE	9.93	4.42	6.74	5.35	221.7011187	-1.091257618	8.82E-13	7.089	3.326		
WBGene00019672	-1.29501405	-1.173244871	0.268702146	31.53725018	1.00E+00	7.29E-01	protein_coding	K12B6.8	K12B6.8	FALSE	0.57	1.46	0.62	1.76	788.9584533	2.982555264	6.50E-29	2.435	19.258		
WBGene00009667	-0.757477266	-0.418493047	0.268669262	280.3651859	1.00E+00	2.33E-01	protein_coding	F43G9.4	F43G9.4	FALSE	15.86	26.94	20.15	32.52	2209.112379	-0.091038683	0.365167118	62.441	58.649		
WBGene00004182	-0.969627735	-1.022181173	0.268504637	171.6747303	1.00E+00	4.06E-01	protein_coding	prk-1	prk-1	FALSE	3.92	7.83	3.82	9.43	301.7605916	-0.948904568	1.38E-07	5.637	2.925		
WBGene00011175	-1.672449254	-1.868755305	0.268496348	1.595499101	1.00E+00	NA	protein_coding	R09E10.5	R09E10.5	FALSE	0	0.04	0	0.06	1.821119492	4.264216753	0.002910241	0	0.025		
WBGene00013692	0.536715559	-0.280130608	0.268332747	20.39327724	1.00E+00	7.99E-01	protein_coding	Y105E8B.7	Y105E8B.7	FALSE	2.74	1.88	1.53	2.3	37.11209073	-0.954102377	0.000850199	1.566	0.807		
WBGene00021482	1.496761307	1.613914471	0.268041514	338.9833296	3.68E-20	2.29E-01	protein_coding	Y39H10A.6	Y39H10A.6	FALSE	22.1	7.83	24.05	9.43	277.5135274	0.164718396	0.115602252	3.461	3.891		
WBGene00011512	2.28764773	2.001023599	0.268030715	26.3937369	3.75E-04	7.87E-01	protein_coding	T05H10.8	T05H10.8	FALSE	4.42	0.87	3.67	1.04	6.553254171	-0.121959109	0.869050145	0.18	0.164		
WBGene00007349	-0.504637121	-1.486948881	0.267990674	9.68948803	1.00E+00	8.66E-01	protein_coding	C05G5.3	C05G5.3	FALSE	0.68	1.04	0.31	1.27	20.54835617	0.364510609	0.308279424	0.647	0.824		
WBGene00009247	-0.033337262	-0.485978855	0.267187968	13.0281065	1.00E+00	8.51E-01	protein_coding	bath-45	bath-45	FALSE	0.87	0.9	0.62	1.1	55.70401729	1.410752882	4.35E-12	0.649	1.705		
WBGene00006114	1.542133286	1.607323333	0.26693492	1.340338867	3.31E-01	NA	pseudogene		str-49	FALSE	0.33	0.05	0.34	0.06	NA	NA	NA	NA	NA		
WBGene00000960	-1.226943801	0.489931775	0.266818295	1.471571186	8.45E-01	NA	protein_coding	dgk-3	dgk-3	FALSE	0	0.05	0.09	0.07	0.471157156	2.152056626	0.464865669	0	0.012		
WBGene00004015	2.206146697	1.874068256	0.266811363	2705.493331	4.76E-64	3.38E-02	protein_coding	phb-2	phb-2	FALSE	408.67	88.81	326.43	106.94	12315.33938	0.2273183	0.003997822	248.108	290.446		
WBGene00001750	-1.672449254	-1.776372914	0.266585501	1.382504315	1.00E+00	NA	protein_coding	gst-2	gst-2	FALSE	0	0.29	0	0.41	1.133512867	-2.016004772	0.183696324	0.082	0.021		
WBGene00016418	1.131065309	0.741697343	0.266532762	3297.478957	8.55E-10	4.56E-02	protein_coding	hpo-27	hpo-27	FALSE	82.22	37.63	62.99	45.29	4253.251085	-1.305224817	9.09E-09	31.041	12.55		
WBGene00045407	1.656448841	1.377783745	0.266483995	691.7592447	1.23E-22	1.16E-01	protein_coding	T07D4.5	T07D4.5	FALSE	188.28	59.74	155.81	71.9	832.8955538	-0.772678878	3.09E-06	62.875	36.793		
WBGene00198873	1.341441991	-0.539417881	0.266445084	2.446787793	1.00E+00	9.31E-01	ncRNA		F10C2.11	FALSE	0.95	0.33	0.17	0.44	0.54447974	-0.083150543	0.969106143	0.034	0.031		
WBGene00219686	-0.175821926	0.115176316	0.266129067	4.583793311	9.91E-01	9.09E-01	lincRNA		linc-125	FALSE	0.09	0.11	0.12	0.13	0.510740547	1.914251278	0.447182406	0.001	0.009		
WBGene00009999	-1.913346006	-1.080876935	0.266069044	5.194128644	1.00E+00	8.99E-01	protein_coding	srsx-35	srsx-35	FALSE	0.1	0.66	0.27	0.83	1.056593245	-1.51285959	0.286807837	0.049	0.018		
WBGene00021640	-0.148424316	-0.233727934	0.265996027	247.0236439	1.00E+00	2.57E-01	protein_coding	Y47G6A.14	Y47G6A.14	FALSE	12.54	13.92	11.84	16.77	1815.454596	0.195290299	0.056225292	31.659	36.247		
WBGene00195877	-1.187403137	-0.70656331	0.265770554	1.454898711	1.00E+00	NA	ncRNA		R07E4.8	FALSE	0	0.85	0.3	1.17	0.705459134	-0.292028285	0.892899202	0.174	0.137		
WBGene00020199	0.299926525	-0.190880409	0.265702887	191.7259764	1.00E+00	3.19E-01	protein_coding	T03G11.6	T03G11.6	FALSE	17.11	13.89	12.15	16.7	526.3510619	-4.012034121	1.19E-78	23.929	1.48		
WBGene00011115	0.290264019	0.43603543	0.265582492	799.833078	1.10E-03	6.79E-02	protein_coding	R07E5.7	R07E5.7	FALSE	92.33	75.51	102.25	90.81	2573.797031	-0.429382983	0.003171139	119.837	88.993		
WBGene00017462	-0.930347643	-0.239043555	0.265520823	21.77736113	1.00E+00	7.69E-01	protein_coding	F14D2.14	F14D2.14	FALSE	1.82	3.6	3.04	4.38	390.586885	-0.552585373	0.089853065	22.212	15.135		
WBGene00003583	0.150879098	0.245505726	0.265422996	78.68075589	5.82E-01	5.55E-01	protein_coding	ndx-6	ndx-6	FALSE	7.19	6.51	7.75	7.86	434.46915	-0.307593846	0.083109792	13.763	11.131		
WBGene00001412	-0.133471179	0.08932945	0.265383117	817.0785603	6.74E-01	1.03E-01	protein_coding	fem-2	fem-2	FALSE	36.61	40.43	43.05	48.65	4171.416546	-1.173662495	1.91E-25	96.08	42.595		
WBGene00015406	-1.685598257	-1.093148499	0.265029916	1.74489314	1.00E+00	NA	protein_coding	C03H5.4	C03H5.4	FALSE	0	0.41	0.08	0.57	NA	NA	NA	NA	NA		
WBGene00012226	-0.357911426	-0.454061762	0.265027022	76.15373147	1.00E+00	5.69E-01	protein_coding	W03G11.4	W03G11.4	FALSE	2.8	3.6	2.61	4.34	50.34016723	0.727272975	0.008458909	0.588	0.966		
WBGene00009293	-0.527860138	0.102028008	0.264420562	17.47352373	9.63E-01	8.08E-01	protein_coding	F31D4.8	F31D4.8	FALSE	1.26	1.87	2.02	2.28	145.586162	3.024032109	3.15E-34	1.265	10.295		
WBGene00013792	-1.10049744	-0.877946271	0.264155309	311.2206423	1.00E+00	2.46E-01	protein_coding	Y116A8C.13	Y116A8C.13	FALSE	6	12.96	7.03	15.6	1477.69581	-0.639951191	0.000339039	20.846	13.376		
WBGene00020125	-0.43161074	-1.267961138	0.264072782	4.583292091	1.00E+00	9.08E-01	protein_coding	R173.3	R173.3	FALSE	0.12	0.17	0.05	0.22	0.893902757	0.178939353	0.9108582	0.01	0.012		
WBGene00003970	0.217217737	0.14382988	0.263576827	462.773638	4.97E-01	1.58E-01	protein_coding	pek-1	pek-1	FALSE	12.09	10.42	11.51	12.51	911.0251712	-3.028292004	2.25E-70	13.307	1.627		
WBGene00001005	1.788526335	1.243709296	0.263408229	1528.06427	4.47E-05	5.14E-01	protein_coding	dlc-1	dlc-1	FALSE	494.21	145.69	348.77	175.3	11661.3739	-0.084304706	0.611601268	578.45	545.603		
WBGene00000514	-0.321263403	-0.230378036	0.263264809	59.34909823	1.00E+00	6.24E-01	protein_coding	ckb-4	ckb-4	FALSE	3.33	4.18	3.55	5.04	201.7326915	1.202875283	3.48E-16	2.72	6.267		
WBGene00001673	-0.100286299	0.471965313	0.263010289	2.975798582	8.29E-01	9.27E-01	protein_coding	gpa-11	gpa-11	FALSE	0.12	0.13	0.21	0.17	3.988031379	1.461568676	0.014571899	0.04	0.109		
WBGene00009445	1.64053839	1.74539621	0.262690461	1187.689466	2.48E-38	9.82E-02	protein_coding	F35G12.12	F35G12.12	FALSE	114.63	36.96	124.41	44.38	5698.128399	0.341507308	5.36E-06	91.641	116.137		
WBGene00044620	-0.162006156	0.04242914	0.262676278	2.019936902	1.00E+00	NA	protein_coding	bus-4	bus-4	FALSE	0.07	0.1	0.1	0.12	5.542354539	0.200446512	0.781697064	0.123	0.135		
WBGene00007757	-0.602713407	-0.677339085	0.26246758	173.4250698	1.00E+00	3.61E-01	protein_coding	C27A7.6	C27A7.6	FALSE	6.07	9.25	5.76	11.1	1137.188872	-1.419706081	7.42E-51	26.349	9.857		
WBGene00004028	-0.227247638	-0.146381357	0.262035473	492.5995902	1.00E+00	1.47E-01	protein_coding	pif-1	pif-1	FALSE	16.54	19.37	17.5	23.26	1417.868174	-0.917699551	2.17E-05	24.553	12.992		
WBGene00010275	-1.692904383	-1.184293465	0.261950698	1.496234981	1.00E+00	NA	protein_coding	acc-1	acc-1	FALSE	0	0.12	0.03	0.17	0.930020106	2.49710245	0.072116398	0.003	0.031		
WBGene00008368	-0.201320184	0.362420111	0.261949461	16.64955397	7.10E-01	8.15E-01	protein_coding	D1053.3	D1053.3	FALSE	1.03	1.21	1.57	1.46	13.64861448	-0.237513387	0.711330459	0.402	0.338		
WBGene00235095	1.393989305	0.972331348	0.26189561	3.288177519	5.35E-01	9.24E-01	protein_coding	B0035.21	B0035.21	FALSE	3.94	1.23	2.99	1.58	67.340167	4.286824287	2.21E-61	1.148	22.69		
WBGene00011462	-2.524167984	-1.570027119	0.261775783	19.45668314	1.00E+00	8.15E-01	protein_coding	vap-2	vap-2	FALSE	0.19	1.42	0.44	1.72	55.85905265	-0.009571164	0.991162232	1.092	1.082		
WBGene00016248	-1.478681636	0.026142654	0.261711456	1.381028403	1.00E+00	NA	protein_coding	C30B5.7	C30B5.7	FALSE	0	0.15	0.16	0.21	2.578563817	0.690192763	0.374162955	0.055	0.091		
WBGene00018802	0.657224449	0.319661807	0.261683003	1207.700077	1.90E-02	6.69E-02	protein_coding	F54D8.6	F54D8.6	FALSE	50.8	32.23	40.26	38.67	3290.473046	-0.424961777	0.044070642	43.746	32.579		
WBGene00021705	-2.38951107	-0.153867361	0.261579042	3.649264953	1.00E+00	9.16E-01	protein_coding	Y48G9A.12	Y48G9A.12	FALSE	0	0.49	0.43	0.63	NA	NA	NA	NA	NA		
WBGene00016347	1.154080611	0.395372665	0.261402281	1.359734368	8.87E-01	NA	protein_coding	C33E10.5	C33E10.5	FALSE	0.16	0.04	0.07	0.06	0.366647116	0.231813866	0.918485192	0.005	0.007		
WBGene00000665	-2.529787683	-0.896252631	0.260969869	8.377521056	1.00E+00	8.73E-01	protein_coding	col-90	col-90	FALSE	0.08	0.89	0.44	1.1	3.723348027	2.073433363	0.027268938	0.188	0.159		
WBGene00010962	1.129393901	1.875754415	0.260562081	8048.207475	9.75E-64	3.64E-02	protein_coding	COX3	ctc-3	FALSE	999.34	457.51	1683.06	548.28	45339.11438	0.559441394	0.002369915	1411.79	2081.046		
WBGene00000199	-0.55007077	-0.374493873	0.26034511	451.218641	1.00E+00	1.60E-01	protein_coding	arx-1	arx-1	FALSE	18.49	27.17	20.95	32.57	2937.596606	-0.44936545	0.02233335	61.087	44.733		
WBGene00202383	0.129272343	0.070637872	0.260052995	1.475473664	1.00E+00	NA	ncRNA		R153.9	FALSE	0.44	0.37	0.39	0.5	NA	NA	NA	NA	NA		
WBGene00000429	2.778062233	2.52753635	0.259751001	7.291031203	1.06E-02	9.06E-01	protein_coding	ceh-2	ceh-2	FALSE	2.07	0.22	1.68	0.26	4.625916428	0.467665704	0.488832848	0.139	0.196		
WBGene00000988	0.425291471	0.112379985	0.259643536	305.8722124	9.21E-01	7.29E-01	protein_coding	dhs-25	dhs-25	FALSE	31.23	25.29	27.43	30.48	215.1881158	0.969142091	0.03780111	4.239	8.308		
WBGene00018134	-1.685598257	-1.255813495	0.259621387	2.170120091	1.00E+00	NA	protein_coding	F37A4.4	F37A4.4	FALSE	0	0.06	0.01	0.07	5206.810099	10.38791363	0	0.066	85.953		
WBGene00020548	0.606910619	-0.226625196	0.259441741	1.633097122	1.00E+00	NA	protein_coding	T17A3.12	T17A3.12	FALSE	1.12	0.64	0.49	0.87	NA	NA	NA	NA	NA		
WBGene00011910	-1.079360531	-0.437055215	0.259297477	1.356880291	1.00E+00	NA	protein_coding	alg-3	alg-3	FALSE	0	0.05	0.03	0.07	14496.81826	9.064046784	0	0.496	265.525		
WBGene00008537	-0.315765589	-0.284565025	0.259271504	540.7454122	1.00E+00	1.26E-01	pseudogene		F02H6.4	FALSE	21.7	27.03	22.19	32.38	632.36287	-5.563922038	9.49E-108	25.932	0.553		
WBGene00001041	-0.506969759	-0.224787813	0.258877301	609.1570106	1.00E+00	1.24E-01	protein_coding	dnj-23	dnj-23	FALSE	33.14	47.22	40.41	56.57	2467.199564	-1.260563752	2.93E-52	105.207	43.911		
WBGene00006342	-0.094822332	-0.542329325	0.258865362	355.9839567	1.00E+00	3.39E-01	protein_coding	sup-37	sup-37	FALSE	8.91	9.7	6.63	11.6	277.3790927	-1.840440789	1.33E-21	3.71	1.032		
WBGene00012500	-1.451016323	-0.932702759	0.258338135	1.245121684	1.00E+00	NA	protein_coding	hpo-2	hpo-2	FALSE	0	0.09	0.02	0.13	1.055912492	-3.307805834	0.013000265	0.038	0		
WBGene00000454	0.19055105	0.839036574	0.258331047	1.113538771	NA	NA	protein_coding	ceh-33	ceh-33	FALSE	0.12	0.09	0.26	0.13	0.66239488	-0.001627569	0.999076546	0.024	0.024		
WBGene00001579	-1.161627513	-1.267736712	0.25832486	473.3365449	1.00E+00	1.59E-01	protein_coding	gex-2	gex-2	FALSE	5.73	12.88	5.33	15.41	2485.797362	0.336782109	0.050631169	15.963	20.166		
WBGene00015673	1.80075239	1.537305796	0.258055119	21.71407261	1.23E-02	8.07E-01	protein_coding	C10E2.2	C10E2.2	FALSE	2.36	0.64	1.96	0.77	20.93032211	-0.734844507	0.016839371	0.486	0.29		
WBGene00013031	0.443892932	-0.180582307	0.25772392	5.950224924	1.00E+00	9.04E-01	pseudogene		Y49E10.7	FALSE	0.56	0.39	0.33	0.49	28.25205955	1.743227035	1.31E-05	0.383	1.284		
WBGene00018511	3.249152778	3.379149364	0.257575815	2078.076902	1.38E-149	1.02E-01	protein_coding	F46F11.8	F46F11.8	FALSE	329.69	34.74	363.82	41.58	2099.468611	-0.270789314	0.022029423	52.792	43.776		
WBGene00022813	0.640791507	1.269405033	0.257221526	57.41614801	7.95E-04	6.49E-01	protein_coding	ZK742.3	ZK742.3	FALSE	3.93	2.5	6.13	3	24.91982808	1.295142557	0.002050758	0.312	0.751		
WBGene00003478	0.71273848	0.420685467	0.257205623	1016.769826	8.55E-04	5.96E-02	protein_coding	mtm-6	mtm-6	FALSE	40.58	24.77	33.19	29.63	2153.104874	-1.720124289	3.67E-45	31.779	9.649		
WBGene00019989	0.558256431	0.608400823	0.257156455	835.9117462	5.27E-05	1.34E-01	protein_coding	R09F10.8	R09F10.8	FALSE	53.78	36.59	55.83	43.72	2131.744002	-5.778706896	1.71E-241	99.929	1.822		
WBGene00000059	-0.605752113	-1.014435871	0.256906222	3.126383919	1.00E+00	9.22E-01	protein_coding	acr-20	acr-20	FALSE	0.1	0.18	0.07	0.23	23.79519813	3.464797025	2.36E-18	0.066	0.703		
WBGene00021840	2.199787885	1.810460209	0.256827168	593.5834679	4.35E-30	1.96E-01	protein_coding	Y54E10BR.1	Y54E10BR.1	FALSE	39.86	8.68	30.61	10.39	1438.217793	0.280555133	0.170223039	13.114	15.93		
WBGene00004896	1.734934042	1.326546498	0.256700784	1555.620039	2.14E-25	8.13E-02	protein_coding	smu-2	smu-2	FALSE	149.44	44.92	112.94	53.72	3538.744052	-0.447283132	4.41E-09	68.092	49.945		
WBGene00004946	1.030797889	0.777210634	0.256555951	2452.303707	2.59E-13	2.84E-02	protein_coding	sop-3	sop-3	FALSE	67.74	33.19	56.93	39.67	4237.914024	-0.748209322	1.19E-07	34.169	20.339		
WBGene00000875	2.028855263	1.577457477	0.256540635	4860.060193	2.49E-53	2.48E-02	protein_coding	cyk-4	cyk-4	FALSE	402.24	98.73	295.21	118.01	11267.8843	0.275394736	0.076881231	130.396	157.836		
WBGene00000553	0.107651054	-0.767813944	0.256515331	12.53910253	1.00E+00	8.47E-01	protein_coding	cmk-1	cmk-1	FALSE	0.83	0.77	0.43	0.93	8.798937633	-0.620460786	0.326802701	0.216	0.138		
WBGene00001235	0.120832917	-0.433126861	0.256282791	175.6809535	1.00E+00	4.06E-01	protein_coding	elb-1	elb-1	FALSE	34.83	32.31	23.9	38.71	1098.528593	-1.194826898	2.98E-14	87.272	38.128		
WBGene00003167	-0.313005391	-0.056508732	0.256268689	7.452416724	1.00E+00	8.92E-01	protein_coding	mec-3	mec-3	FALSE	0.4	0.55	0.53	0.68	1.943244379	-0.845378565	0.57889739	0.063	0.034		
WBGene00003887	-0.058513029	-0.556188736	0.256157465	59.37138305	1.00E+00	7.17E-01	protein_coding	osm-7	osm-7	FALSE	2.07	2.33	1.56	2.79	66.89554532	-1.994726523	2.84E-09	1.519	0.379		
WBGene00000090	-0.132623692	-0.111071039	0.25603609	1334.695448	1.00E+00	7.74E-02	protein_coding	age-1	age-1	FALSE	28.61	31.49	29.16	37.63	3506.728691	-0.597332818	0.000690355	33.343	22.036		
WBGene00015329	1.97697262	1.599315325	0.255737227	1928.378385	3.47E-42	5.89E-02	protein_coding	C02B10.4	C02B10.4	FALSE	398.85	101.5	308.36	121.25	5248.94949	-0.545426955	5.70E-13	209.784	143.753		
WBGene00000134	-0.417897648	0.430428357	0.255555655	2.1356565	8.60E-01	NA	protein_coding	amt-2	amt-2	FALSE	0.06	0.1	0.16	0.13	10.62973623	3.379529108	4.76E-06	0.036	0.367		
WBGene00022198	0.302939538	0.262176787	0.255206255	40.3634803	6.98E-01	7.14E-01	protein_coding	Y71H2B.11	Y71H2B.11	FALSE	5.67	4.65	5.63	5.6	381.7199213	-0.418608837	0.032652226	18.118	13.545		
WBGene00007074	-0.176009588	-0.233312835	0.255170314	1.2826778	1.00E+00	NA	pseudogene		AC8.2	FALSE	0.13	0.16	0.12	0.23	4.533101756	3.326714695	8.80E-05	0.032	0.331		
WBGene00007072	0.185537599	0.108322961	0.254966059	4.03132653	9.97E-01	9.20E-01	protein_coding	ugt-1	ugt-1	FALSE	0.22	0.2	0.22	0.25	4.510937281	-0.222020146	0.877102692	0.085	0.072		
WBGene00001831	0.057198073	0.460253884	0.254486187	1001.677494	6.03E-04	8.34E-02	protein_coding	hcp-3	hcp-3	FALSE	82.58	79.49	109.48	94.9	4233.96338	-0.402495606	0.005062181	141.514	107.062		
WBGene00003591	0.974881353	0.775365308	0.254427131	3.284210349	6.46E-01	9.27E-01	protein_coding	nex-4	nex-4	FALSE	0.33	0.15	0.3	0.18	1.533981377	0.764201931	0.475821572	0.024	0.04		
WBGene00001431	1.955707645	1.895696726	0.254209466	3165.754482	2.03E-58	5.93E-02	protein_coding	fkb-6	fkb-6	FALSE	360.43	93.3	348.22	111.35	22310.90763	0.480995495	3.38E-07	372.209	519.528		
WBGene00194729	1.650484342	-0.454761301	0.254118491	1.026646803	NA	NA	protein_coding	ZK783.7	ZK783.7	FALSE	0.89	0.11	0	0.18	NA	NA	NA	NA	NA		
WBGene00015589	-0.084198052	-0.135644454	0.254008178	9.879647834	1.00E+00	8.75E-01	protein_coding	C08A9.9	C08A9.9	FALSE	0.5	0.53	0.48	0.65	23.96695316	-7.106899267	3.98E-20	1.072	0.005		
WBGene00007433	0.527263708	0.407529757	0.253691625	4418.413644	1.77E-03	6.93E-02	protein_coding	swsn-7	swsn-7	FALSE	106.41	74.14	98.42	88.44	7868.35605	-1.139413866	1.12E-07	73.633	33.402		
WBGene00007398	-1.226943801	-0.283096216	0.253436087	1.355634592	1.00E+00	NA	protein_coding	C07A4.3	C07A4.3	FALSE	0	0.15	0.1	0.2	8.518924846	0.145128433	0.837818176	0.295	0.327		
WBGene00012102	-1.24092935	-0.786104658	0.253256728	5.056623004	1.00E+00	9.07E-01	protein_coding	T27F6.1	T27F6.1	FALSE	0.13	0.39	0.2	0.48	786.7702168	8.652919334	4.42E-221	0.074	31.736		
WBGene00015480	1.771619846	1.64804623	0.253240908	136.1020788	2.08E-09	5.21E-01	protein_coding	C05D10.4	C05D10.4	FALSE	10.53	3.11	9.83	3.69	68.38679061	0.396420358	0.005062911	0.819	1.085		
WBGene00015984	-0.30720292	-1.458341889	0.253180527	2.712518308	1.00E+00	9.32E-01	protein_coding	C18G1.6	C18G1.6	FALSE	0.13	0.17	0.03	0.22	9.631772329	3.589626036	7.25E-10	0.029	0.353		
